provider_code,event_at,type,amount,location,status,is_injected_anomaly,scenario_label
rocket_sim,2026-07-08T17:55:49Z,cash_in,1550,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T17:56:01Z,cash_in,2100,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T17:56:03Z,cash_in,3850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T17:56:08Z,cash_out,1750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T17:57:05Z,cash_out,950,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T17:57:39Z,cash_in,3250,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T17:57:44Z,cash_out,1250,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T17:57:46Z,cash_in,3150,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T17:58:03Z,cash_in,3050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T17:59:10Z,cash_in,3900,"Ambarkhana, Sylhet",pending,0,normal
nagad_sim,2026-07-08T17:59:49Z,cash_out,1750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T17:59:49Z,cash_out,2350,"Ambarkhana, Sylhet",pending,0,normal
nagad_sim,2026-07-08T17:59:55Z,cash_in,1400,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:00:28Z,cash_in,2300,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:00:36Z,cash_in,900,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:01:39Z,cash_in,1000,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:01:42Z,cash_in,450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:02:26Z,cash_out,2200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:02:35Z,cash_in,7000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:03:19Z,cash_in,7550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:03:20Z,cash_in,1400,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:03:23Z,cash_in,2400,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:03:39Z,cash_out,2750,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:03:47Z,cash_out,3850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:03:57Z,cash_in,2550,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:04:29Z,cash_out,3700,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:04:45Z,cash_out,3500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:04:55Z,cash_out,5350,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:05:02Z,cash_out,6700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:05:02Z,cash_in,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:05:55Z,cash_in,1450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:06:28Z,cash_out,1900,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:08:16Z,cash_out,2400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:08:40Z,cash_out,5400,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:08:45Z,cash_out,3200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:09:03Z,cash_out,3200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:10:20Z,cash_in,4000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:10:25Z,cash_out,2100,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:10:43Z,cash_out,1350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:10:50Z,cash_in,2100,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:10:55Z,cash_out,850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:11:32Z,cash_in,3450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:11:52Z,cash_in,1150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:11:56Z,cash_out,1800,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:13:18Z,cash_in,3800,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:13:32Z,cash_out,6250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:14:13Z,cash_out,4800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:14:36Z,cash_out,2550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:14:58Z,cash_in,1800,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:15:15Z,cash_out,2300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:15:40Z,cash_in,600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:16:21Z,cash_in,6550,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:16:22Z,cash_out,1900,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:16:58Z,cash_out,1600,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:17:49Z,cash_in,1200,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:18:04Z,cash_out,3000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:18:20Z,cash_out,3800,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:19:06Z,cash_out,2550,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:19:08Z,cash_out,1550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:19:14Z,cash_out,2950,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:20:25Z,cash_out,4250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:20:39Z,cash_out,6700,"Ambarkhana, Sylhet",failed,0,normal
bkash_sim,2026-07-08T18:21:47Z,cash_in,1800,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:22:18Z,cash_out,550,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:22:24Z,cash_out,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:22:26Z,cash_in,250,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:23:03Z,cash_out,6100,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:23:41Z,cash_in,1350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:24:16Z,cash_in,3450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:24:17Z,cash_in,1900,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:24:20Z,cash_in,2500,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:24:37Z,cash_out,2700,"Shahjalal Uposhahar, Sylhet",pending,0,normal
rocket_sim,2026-07-08T18:24:44Z,cash_out,13650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:24:51Z,cash_out,2900,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:25:29Z,cash_out,2250,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:26:32Z,cash_out,950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:26:42Z,cash_in,1550,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:27:01Z,cash_out,1750,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:27:30Z,cash_out,2100,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:28:04Z,cash_out,1600,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:28:52Z,cash_out,3650,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:28:54Z,cash_out,1950,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:29:10Z,cash_out,2350,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:29:20Z,cash_out,2250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:29:32Z,cash_in,4250,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:29:35Z,cash_out,5750,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:29:38Z,cash_out,6700,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:30:06Z,cash_in,1200,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T18:30:11Z,cash_out,13150,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
nagad_sim,2026-07-08T18:30:39Z,cash_in,1300,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:30:57Z,cash_out,1950,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:31:28Z,cash_out,2950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:31:28Z,cash_out,950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:31:58Z,cash_in,1800,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T18:32:15Z,cash_in,1350,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:32:32Z,cash_out,14700,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
nagad_sim,2026-07-08T18:32:53Z,cash_in,7100,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:33:01Z,cash_in,3450,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:33:01Z,cash_out,2300,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:33:10Z,cash_out,2350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:33:15Z,cash_in,1650,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:33:23Z,cash_out,3750,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:33:35Z,cash_in,13850,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T18:33:42Z,cash_in,2800,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:34:44Z,cash_out,2900,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:35:15Z,cash_in,6750,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:35:18Z,cash_in,1300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:35:27Z,cash_in,12650,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T18:35:45Z,cash_out,8550,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T18:35:49Z,cash_out,10550,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T18:35:55Z,cash_out,4500,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:36:17Z,cash_in,5850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:36:28Z,cash_in,3450,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
nagad_sim,2026-07-08T18:36:52Z,cash_in,1450,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:37:32Z,cash_in,1600,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:38:02Z,cash_in,1950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:38:10Z,cash_out,3600,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:38:33Z,cash_out,1350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:38:53Z,cash_in,10150,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-08T18:38:55Z,cash_out,2100,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:39:24Z,cash_out,1400,"Shahjalal Uposhahar, Sylhet",failed,0,normal
rocket_sim,2026-07-08T18:39:38Z,cash_out,1850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:39:59Z,cash_in,1450,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:40:00Z,cash_out,3250,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:40:01Z,cash_out,4450,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:40:11Z,cash_out,1600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:40:12Z,cash_in,1200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:40:27Z,cash_in,800,"Zindabazar, Sylhet",failed,0,normal
bkash_sim,2026-07-08T18:40:34Z,cash_in,1550,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:41:24Z,cash_in,950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:41:32Z,cash_out,900,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:42:16Z,cash_out,2050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:42:21Z,cash_in,2000,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:42:42Z,cash_out,2150,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:43:09Z,cash_out,1650,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:43:59Z,cash_in,2050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:44:09Z,cash_in,1200,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:45:13Z,cash_out,950,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:46:33Z,cash_out,3550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:46:43Z,cash_in,2150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:46:50Z,cash_in,2300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:47:47Z,cash_in,2950,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:47:54Z,cash_out,7650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:48:02Z,cash_out,2800,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:48:12Z,cash_out,2200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:48:56Z,cash_out,3650,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:49:28Z,cash_out,5100,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:51:21Z,cash_in,1000,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:51:43Z,cash_out,4350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:52:12Z,cash_out,1450,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:52:39Z,cash_out,3050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:53:10Z,cash_out,1050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:53:16Z,cash_in,2750,"Shahjalal Uposhahar, Sylhet",failed,0,normal
bkash_sim,2026-07-08T18:53:22Z,cash_in,2100,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:53:50Z,cash_in,800,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:54:09Z,cash_in,2200,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:54:14Z,cash_out,1000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:54:23Z,cash_out,7550,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:54:24Z,cash_in,2850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:54:51Z,cash_in,1200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:55:04Z,cash_out,3850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:56:13Z,cash_out,1350,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:56:18Z,cash_out,1550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:56:18Z,cash_out,900,"Shahjalal Uposhahar, Sylhet",pending,0,normal
rocket_sim,2026-07-08T18:56:52Z,cash_out,2800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:57:51Z,cash_out,3400,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:57:53Z,cash_out,6200,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:57:55Z,cash_in,1450,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T18:58:25Z,cash_out,2200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:58:34Z,cash_in,1450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T18:59:15Z,cash_out,1650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:59:31Z,cash_out,950,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T18:59:47Z,cash_in,1750,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:00:23Z,cash_out,3950,"Zindabazar, Sylhet",pending,0,normal
nagad_sim,2026-07-08T19:01:33Z,cash_in,3700,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:01:53Z,cash_out,2800,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:02:11Z,cash_out,1300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:02:43Z,cash_in,600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:02:45Z,cash_out,2050,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:03:24Z,cash_out,1800,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:04:10Z,cash_in,3300,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:04:28Z,cash_in,4400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:04:45Z,cash_out,1750,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:04:55Z,cash_in,2650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:05:25Z,cash_in,2000,"Shahjalal Uposhahar, Sylhet",failed,0,normal
rocket_sim,2026-07-08T19:05:37Z,cash_out,3050,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:05:47Z,cash_in,1100,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:06:24Z,cash_in,5000,"Zindabazar, Sylhet",pending,0,normal
rocket_sim,2026-07-08T19:06:47Z,cash_in,9300,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:06:50Z,cash_in,2200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:06:56Z,cash_out,2150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:07:41Z,cash_in,3600,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:07:52Z,cash_in,1700,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:07:52Z,cash_out,2500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:07:55Z,cash_out,15000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:08:35Z,cash_in,1500,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:08:43Z,cash_out,3350,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:09:06Z,cash_out,4100,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:09:41Z,cash_out,3450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:09:54Z,cash_in,1450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:11:06Z,cash_out,1850,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:11:14Z,cash_out,1600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:11:21Z,cash_out,2800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:11:36Z,cash_in,5350,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:12:02Z,cash_out,3350,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:12:15Z,cash_in,2050,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:12:38Z,cash_in,1500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:12:39Z,cash_out,3150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:12:53Z,cash_out,6300,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:13:07Z,cash_in,1300,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:13:36Z,cash_in,2250,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:14:10Z,cash_in,600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:14:32Z,cash_out,2700,"Zindabazar, Sylhet",failed,0,normal
nagad_sim,2026-07-08T19:14:37Z,cash_out,2450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:15:06Z,cash_out,1300,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:17:20Z,cash_out,3300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:18:19Z,cash_in,2050,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:18:35Z,cash_out,1600,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:18:39Z,cash_in,550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:18:40Z,cash_out,1800,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:18:56Z,cash_in,1650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:19:03Z,cash_out,2250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:19:15Z,cash_out,3350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:19:55Z,cash_out,2400,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:20:47Z,cash_in,3600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:21:17Z,cash_in,4300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:21:29Z,cash_in,2400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:21:43Z,cash_out,7800,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:22:34Z,cash_out,3300,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:22:35Z,cash_in,2450,"Zindabazar, Sylhet",pending,0,normal
bkash_sim,2026-07-08T19:22:40Z,cash_out,1550,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:22:44Z,cash_out,1600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:23:23Z,cash_out,1350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:23:39Z,cash_in,950,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:23:40Z,cash_in,2600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:23:42Z,cash_in,3550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:23:55Z,cash_out,3250,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:24:25Z,cash_out,700,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:24:58Z,cash_out,3300,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:25:00Z,cash_in,1750,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:25:10Z,cash_in,1550,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:25:15Z,cash_in,1700,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:25:21Z,cash_in,5000,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:25:34Z,cash_in,4150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:25:34Z,cash_out,2800,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:25:35Z,cash_in,2950,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-08T19:26:03Z,cash_out,2800,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-08T19:26:22Z,cash_in,700,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-08T19:26:24Z,cash_in,1300,"Zindabazar, Sylhet",completed,0,normal
